,Tweet_id,sentiment
1546,1221880298838753280,Neutral
1547,1221229946984632320,Positive
1548,1221881269254000641,Neutral
1549,1226409125820628992,Neutral
1550,1221883647474663424,Positive
1551,1221884948312940544,Neutral
1552,1221883114416410624,Neutral
1553,1221884972677705728,Negative
1554,1221882491172200454,Neutral
1555,1221880307370156032,Neutral
1556,1221881925100548102,Positive
1557,1221883624171151362,Positive
1558,1219461456426684417,Negative
1559,1221880622697930753,Positive
1560,1227452122796568576,Neutral
1561,1221884278155497478,Neutral
1562,1221881434769690627,Neutral
1563,1221880322888998914,Positive
1564,1221884184400187394,Neutral
1565,1221884917300256768,Negative
1566,1221882447429763072,Neutral
1567,1221881409050234881,Neutral
1568,1221883464464654337,Neutral
1569,1221884477112311808,Negative
1570,1221791955639775232,Neutral
1571,1221884134219550720,Neutral
1572,1221883513424793601,Neutral
1573,1221882346871435270,Neutral
1574,1221884331507044354,Neutral
1575,1221881011014963200,Positive
1576,1221879768313933827,Neutral
1577,1221881735505416195,Neutral
1578,1221882875223642112,Positive
1579,1221884323114180608,Neutral
1580,1221880573548998657,Neutral
1581,1227451428748374023,Neutral
1582,1221882635821223938,Positive
1583,1221884593340547073,Positive
1584,1221753515963551744,Neutral
1585,1221883965939900421,Neutral
1586,1221882324100550669,Positive
1587,1221880612300214273,Negative
1588,1226422291715764224,Neutral
1589,1226409835291463681,Neutral
1590,1221883766345474050,Negative
1591,1221883175665917953,Positive
1592,1221885264408338433,Neutral
1593,1221880637826785281,Negative
1594,1221881503698903041,Neutral
1595,1221884260006666240,Neutral
1596,1221883315457789954,Neutral
1597,1221881029037903872,Neutral
1598,1221877004770926755,Negative
1599,1221880985136123904,Neutral
1600,1225037026002599936,Neutral
1601,1221882618209284096,Negative
1602,1221882073129971712,Negative
1603,1221881917949337602,Positive
1604,1221882958157635590,Neutral
1605,1221883980431142919,Neutral
1606,1221882929246277634,Neutral
1607,1227577108077195264,Positive
1608,1221884736370548736,Positive
1609,1221882756529041408,Negative
1610,1221882381625327618,Positive
1611,1221881499819167744,Neutral
1612,1221881014886326272,Neutral
1613,1221880816831225862,Positive
1614,1221494442496053249,Neutral
1615,1221883967391043584,Neutral
1616,1221884790384799744,Neutral
1617,1221880958728777729,Neutral
1618,1226418302056091648,Neutral
1619,1221884764313083904,Neutral
1620,1221884499060981760,Neutral
1621,1221883107542011904,Negative
1622,1221877595316391938,Neutral
1623,1221883956649512961,Neutral
1624,1221883330460778501,Neutral
1625,1221884325030965251,Positive
1626,1221884923507871751,Positive
1627,1221883447741952006,Neutral
1628,1221541053116841992,Positive
1629,1221864011291156480,Positive
1630,1221884570682961921,Neutral
1631,1221881077872185344,Positive
1632,1221881187695824896,Positive
1633,1221884353489330176,Positive
1634,1221881011669274625,Negative
1635,1221884569525411840,Neutral
1636,1221883940866269187,Neutral
1637,1221880755770535944,Negative
1638,1221880927879671810,Negative
1639,1227577963887177734,Positive
1640,1221880371228229632,Neutral
1641,1226423645003751426,Neutral
1642,1227326830169948163,Neutral
1643,1221882781199949848,Positive
1644,1224586651017666560,Positive
1645,1221885188931801090,Neutral
1646,1226421654789685250,Neutral
1647,1219125743650856965,Neutral
1648,1221882533849313280,Neutral
1649,1224587268800819200,Negative
1650,1221884963303366657,Positive
1651,1226406975476502528,Neutral
1652,1228686140464562176,Neutral
1653,1221884973428420609,Positive
1654,1221882534084186113,Neutral
1655,1221882763445514241,Negative
1656,1221883981291016194,Positive
1657,1221882566376116225,Positive
1658,1221883212009496577,Neutral
1659,1221812573693190144,Neutral
1660,1221882051856650240,Negative
1661,1221881344160149504,Positive
1662,1226428823241138177,Negative
1663,1221882631312330753,Neutral
1664,1227451550383198208,Neutral
1665,1220087606031110144,Neutral
1666,1221885072262991872,Neutral
1667,1227326474870456320,Neutral
1668,1227452121576099848,Neutral
1669,1221884534737854464,Negative
1670,1221884179052449798,Neutral
1671,1219317635806003206,Neutral
1672,1221883239339610112,Neutral
1673,1221884354739212289,Neutral
1674,1221883574091161602,Neutral
1675,1221881781131075585,Neutral
1676,1221880391335915520,Neutral
1677,1221884014472171520,Negative
1678,1221882737524707329,Negative
1679,1221883720204017664,Neutral
1680,1221881985762807808,Positive
1681,1221755959183335425,Neutral
1682,1221875706222850048,Neutral
1683,1221881502809710592,Neutral
1684,1221883729616031744,Positive
1685,1221883616332058624,Neutral
1686,1221881665125003264,Neutral
1687,1221883347749736448,Neutral
1688,1224587260571594752,Positive
1689,1221882532708438016,Neutral
1690,1221881471083917312,Neutral
1691,1221880967993929733,Neutral
1692,1226406408842817537,Neutral
1693,1221881951000387584,Negative
1694,1221882758349426695,Positive
1695,1221882239040049152,Neutral
1696,1221881205630685185,Neutral
1697,1221882584449286149,Negative
1698,1221883522018754560,Positive
1699,1221880948687544323,Neutral
1700,1221884438226898947,Neutral
1701,1221880694240161792,Positive
1702,1221882206907510784,Neutral
1703,1226419312686137344,Neutral
1704,1221882682063364097,Positive
1705,1221880040276840448,Negative
1706,1221882703605387264,Positive
1707,1221883633469882368,Negative
1708,1221885138440728581,Negative
1709,1221727663787855874,Neutral
1710,1226420339552538628,Neutral
1711,1221884444623155201,Positive
1712,1221885075022893058,Neutral
1713,1221883968611590145,Positive
1714,1227451798849490945,Negative
1715,1221881099716042753,Neutral
1716,1221885033558036481,Neutral
1717,1226424893643816960,Neutral
1718,1224586780239912960,Negative
1719,1221881354004115456,Neutral
1720,1221884067718758404,Negative
1721,1221885217822126084,Negative
1722,1221883252287463425,Neutral
1723,1221883706446622722,Neutral
1724,1228686173419319296,Neutral
1725,1221881911301287936,Positive
1726,1221884596809338882,Neutral
1727,1226418410684284928,Positive
1728,1227451143783157760,Positive
1729,1223448452652326912,Neutral
1730,1227451519907311616,Negative
1731,1221857652780695554,Positive
1732,1221881802572357636,Neutral
1733,1221883865574379527,Neutral
1734,1221881871157559297,Positive
1735,1221881529716088834,Neutral
1736,1221425274404982784,Neutral
1737,1221884052032163840,Neutral
1738,1221882293012324353,Neutral
1739,1221881613862219779,Neutral
1740,1221883065670291457,Neutral
1741,1221882796030992384,Neutral
1742,1221883729527918594,Negative
1743,1221884725834526722,Neutral
1744,1221882556150358017,Neutral
1745,1221882761100873735,Neutral
1746,1221884534922321920,Neutral
1747,1221882970006609923,Neutral
1748,1226423519375958019,Positive
1749,1221882132232011776,Negative
1750,1221147053180493824,Neutral
1751,1221880690922459137,Positive
1752,1221880971567534082,Neutral
1753,1221673550223986688,Neutral
1754,1227576581863956480,Negative
1755,1221881332944592902,Negative
1756,1221881655549403137,Neutral
1757,1221880867561377795,Neutral
1758,1221602143704096770,Negative
1759,1221884377858265088,Neutral
1760,1221884881384431618,Neutral
1761,1221884799293558787,Neutral
1762,1221881766207803392,Neutral
1763,1221883821022425088,Neutral
1764,1221882849336406022,Positive
1765,1221880402455007232,Neutral
1766,1221885025014046720,Neutral
1767,1221883189460905986,Neutral
1768,1221880404015230977,Neutral
1769,1221880493618159616,Neutral
1770,1226423306603110400,Neutral
1771,1226426803088216064,Neutral
1772,1221882389128994816,Neutral
1773,1221842496411656194,Neutral
1774,1221884762656268289,Neutral
1775,1227577281155158016,Neutral
1776,1221874116724174848,Neutral
1777,1221882035775643648,Neutral
1778,1221882525238296580,Neutral
1779,1221884754787741697,Neutral
1780,1221880931079933954,Positive
1781,1226427471416963072,Neutral
1782,1221883101250494469,Neutral
1783,1223409250355023873,Neutral
1784,1221882882433736704,Neutral
1785,1226418840063614976,Neutral
1786,1221884473589059584,Positive
1787,1221883590667112448,Neutral
1788,1221880892857167873,Neutral
1789,1221885054059794432,Neutral
1790,1221884517281079297,Positive
1791,1221885226546356230,Neutral
1792,1221884415028219904,Neutral
1793,1221860528823336960,Neutral
1794,1221881787321851904,Neutral
1795,1221868921617289218,Neutral
1796,1221880426832310275,Negative
1797,1221560076726689799,Neutral
1798,1221883221689933825,Neutral
1799,1221884555092733952,Neutral
1800,1221560394151604229,Negative
1801,1221466160828383239,Neutral
1802,1221881029536907266,Neutral
1803,1221884708520386563,Neutral
1804,1221884138464194560,Neutral
1805,1221880627512909828,Neutral
1806,1221883386190581761,Neutral
1807,1221881275893649408,Neutral
1808,1221880946137485314,Neutral
1809,1221881891084808193,Negative
1810,1221882886112063489,Neutral
1811,1221845631683174404,Neutral
1812,1221881719072215040,Positive
1813,1221881057747795969,Negative
1814,1221880369114484737,Positive
1815,1224587167504175104,Neutral
1816,1221884267107700741,Positive
1817,1221880797189287936,Neutral
1818,1221882270077898752,Neutral
1819,1221885107147038720,Neutral
1820,1221884193485074432,Neutral
1821,1221882708042944512,Neutral
1822,1226428212147884032,Neutral
1823,1221855546103431170,Neutral
1824,1221622424246136845,Neutral
1825,1221882061935476739,Neutral
1826,1221881733420933126,Neutral
1827,1221880860540133377,Neutral
1828,1221885263829401600,Neutral
1829,1221880846942199808,Neutral
1830,1221882146685702144,Neutral
1831,1221881458417111041,Negative
1832,1221884119124250624,Negative
1833,1221878583016198144,Negative
1834,1221884648218939392,Negative
1835,1221883877884682246,Negative
1836,1221883567913033729,Positive
1837,1221883320935571462,Negative
1838,1221883110926749697,Neutral
1839,1226407560623919104,Neutral
1840,1221880950939947009,Neutral
1841,1221880472537571336,Positive
1842,1221884370123882497,Neutral
1843,1221882033028444160,Neutral
1844,1221882364906889217,Negative
1845,1221882308166328324,Neutral
1846,1221881484262432769,Neutral
1847,1221885223417327616,Neutral
1848,1221880816848056321,Neutral
1849,1226427397635026944,Neutral
1850,1221786621869273088,Neutral
1851,1221884710311354369,Neutral
1852,1221774590302658560,Neutral
1853,1221883039267074048,Positive
1854,1221871105620750340,Neutral
1855,1221880983949074434,Neutral
1856,1221884987697516544,Neutral
1857,1221882391159025666,Neutral
1858,1221880939120332800,Neutral
1859,1221881755935944709,Positive
1860,1221883068660813825,Neutral
1861,1227576777578569728,Neutral
1862,1221882358506442752,Positive
1863,1221881116195508225,Neutral
1864,1221882295134625799,Neutral
1865,1221884469138927619,Neutral
1866,1221883037186777094,Neutral
1867,1221880583904813057,Neutral
1868,1213853137552982017,Neutral
1869,1221880395672756226,Neutral
1870,1221882524118417412,Neutral
1871,1226423681058058240,Neutral
1872,1221882177723535361,Neutral
1873,1221847732589072384,Neutral
1874,1221884783837491200,Neutral
1875,1221882875076861954,Neutral
1876,1221883734720483329,Neutral
1877,1221880594319265793,Neutral
1878,1221881431175188480,Neutral
1879,1226419876018950144,Neutral
1880,1221871663177981953,Neutral
1881,1221882286964080647,Neutral
1882,1221881365563609090,Neutral
1883,1221883153960374272,Neutral
1884,1221884605298462720,Neutral
1885,1221884153966354432,Neutral
1886,1221881089209270272,Positive
1887,1221882058093596673,Negative
1888,1221885208653369345,Negative
1889,1221880940013805574,Neutral
1890,1221885258125205515,Neutral
1891,1221883634094788609,Neutral
1892,1221880481756712960,Neutral
1893,1221882477872140288,Neutral
1894,1226424940846514176,Neutral
1895,1221884043987488769,Neutral
1896,1221884683933360128,Neutral
1897,1220992290107338752,Neutral
1898,1221880969474510855,Neutral
1899,1221882540606283776,Positive
1900,1221850339864907778,Neutral
1901,1221885017661616128,Neutral
1902,1221872486658297857,Neutral
1903,1221885181390393344,Neutral
1904,1220129561670758400,Neutral
1905,1221884329040715776,Neutral
1906,1221881014525534208,Neutral
1907,1221883288517779458,Neutral
1908,1221881079747022848,Neutral
1909,1221880684643569666,Positive
1910,1221880971689185280,Neutral
1911,1221884765940461569,Neutral
1912,1221884717097783296,Neutral
1913,1221882934753464323,Neutral
1914,1221884900221038594,Positive
1915,1221884852754165760,Neutral
1916,1223399163129409537,Positive
1917,1223395793895337984,Neutral
1918,1221881680321007616,Neutral
1919,1223397377983287296,Neutral
1920,1221880504078741506,Neutral
1921,1221883847685656579,Neutral
1922,1221882666183725056,Neutral
1923,1221881065960284160,Neutral
1924,1221882763961425922,Neutral
1925,1221884891828314112,Neutral
1926,1223397732200484864,Negative
1927,1221884745598095361,Neutral
1928,1221880356883849216,Neutral
1929,1221881370739429379,Positive
1930,1221881134897881090,Negative
1931,1221880938197594119,Positive
1932,1221880821377880069,Neutral
1933,1226407000059338752,Neutral
1934,1221881465773920256,Positive
1935,1226420097813798912,Neutral
1936,1221884408019464193,Negative
1937,1221885067112390657,Neutral
1938,1221882959881437190,Positive
1939,1221540755577151490,Neutral
1940,1221884881942319110,Neutral
1941,1221882473660985349,Negative
1942,1226417778669867008,Neutral
1943,1221880688577859590,Negative
1944,1221884128116846594,Neutral
1945,1221883791901413376,Positive
1946,1221884382669168640,Neutral
1947,1221884258521952257,Neutral
1948,1221883351717511169,Negative
1949,1221884225428840449,Positive
1950,1221880560273981448,Neutral
1951,1221885053044756480,Positive
1952,1221881705511997440,Positive
1953,1221884618481205249,Neutral
1954,1221881496367194112,Positive
1955,1221883526410330113,Neutral
1956,1221885339658309633,Neutral
1957,1221883197216239616,Neutral
1958,1221801981838274565,Neutral
1959,1221884264947552259,Neutral
1960,1221881237759045637,Neutral
1961,1221883232603512832,Neutral
1962,1221885002897596416,Negative
1963,1221881972865277952,Neutral
1964,1221882396599115787,Neutral
1965,1221883090630586368,Positive
1966,1221880697557831683,Neutral
1967,1221882025776492544,Positive
1968,1221882848367521793,Neutral
1969,1221883593682817024,Neutral
1970,1221880550862004225,Neutral
1971,1221883151284391937,Neutral
1972,1221849792546004992,Neutral
1973,1223397732783656960,Neutral
1974,1221881315651399681,Neutral
1975,1221883808867405826,Neutral
1976,1221883559914409986,Neutral
1977,1221880692272979968,Neutral
1978,1221884834915680258,Neutral
1979,1221806909604401152,Positive
1980,1221704005891411968,Neutral
1981,1219733920801087489,Neutral
1982,1221882293255573507,Neutral
1983,1221884918420180993,Positive
1984,1221882723087933441,Neutral
1985,1221881789154758657,Positive
1986,1221814999934435328,Neutral
1987,1221873946242572289,Neutral
1988,1221884154641571840,Positive
1989,1223398873328123904,Neutral
1990,1221884364448989184,Positive
1991,1226420597275742208,Neutral
1992,1221883452489895936,Neutral
1993,1221881518722895872,Neutral
1994,1221883614046171137,Positive
1995,1221768688115777536,Neutral
1996,1227451668268290049,Positive
1997,1216430530490707973,Neutral
1998,1221871682769604610,Positive
1999,1221461813088399361,Neutral
2000,1221882904948695041,Negative
2001,1221885266799054848,Positive
2002,1218806566469750784,Neutral
2003,1221883455786618881,Positive
2004,1221871704076627969,Neutral
2005,1223563386165829634,Neutral
2006,1221881641473318914,Neutral
2007,1221883763036172289,Negative
2008,1221885142802759686,Positive
2009,1221883641086861314,Neutral
2010,1221885098284535808,Negative
2011,1221880814700584962,Negative
2012,1221877756167884802,Positive
2013,1221881621936328709,Neutral
2014,1221883437671383040,Negative
2015,1221884342189854724,Neutral
2016,1221884421168685058,Negative
2017,1221884047628152834,Neutral
2018,1221881345884020737,Positive
2019,1221882076301070341,Negative
2020,1221881441505763328,Positive
2021,1221552696790061062,Neutral
2022,1221883688587272194,Neutral
2023,1221882884740521989,Neutral
2024,1221855508929437697,Positive
2025,1221880587012726784,Positive
2026,1221884283331252227,Negative
2027,1221884396988399618,Neutral
2028,1221882301958717442,Positive
2029,1221882211009552386,Neutral
2030,1221638644315971584,Neutral
2031,1221885151417970693,Neutral
2032,1221883139372568579,Negative
2033,1221880389872078850,Negative
2034,1227576483721437185,Positive
2035,1221884850291998720,Positive
2036,1221885080659996672,Neutral
2037,1221883290585575425,Neutral
2038,1226422833452134400,Neutral
2039,1221882420045271040,Neutral
2040,1223396227615805442,Neutral
2041,1226421908612186113,Positive
2042,1221881186601132032,Neutral
2043,1221881993732022273,Neutral
2044,1221882230018056194,Positive
2045,1221881346320228352,Neutral
2046,1221884160027111426,Neutral
2047,1226425071717298176,Positive
2048,1226428594513117184,Negative
2049,1221881999935377410,Neutral
2050,1221881237645733889,Neutral
2051,1221881275994296320,Neutral
2052,1221374838801125376,Negative
2053,1221883912303075331,Negative
2054,1221880428392599554,Neutral
2055,1221880972150439942,Neutral
2056,1221881659743768577,Neutral
2057,1223398261739917313,Neutral
2058,1221881700868939781,Neutral
2059,1221882271814340609,Neutral
2060,1221881241957490689,Neutral
2061,1221880340366622720,Neutral
2062,1221883349184196610,Neutral
2063,1221881336593514497,Neutral
2064,1221884745321271298,Neutral
2065,1219933795605938176,Positive
2066,1226418786334658560,Neutral
2067,1221881964636135424,Neutral
2068,1221881964162093057,Negative
2069,1221880368640536578,Neutral
2070,1226408301807722496,Neutral
2071,1221880778612789250,Positive
2072,1221882343243292677,Neutral
2073,1221883813611163658,Neutral
2074,1226426837997441026,Negative
2075,1221884371390672897,Negative
2076,1227576775749906433,Neutral
2077,1221881083081510912,Neutral
2078,1221882448457408516,Negative
2079,1221880771780235265,Positive
2080,1221883677396873219,Positive
2081,1221883633507753984,Neutral
2082,1221879362418630657,Positive
2083,1221873168987643905,Negative
2084,1221882655152791553,Positive
2085,1221880414182223872,Positive
2086,1221882680230330369,Neutral
2087,1221882581786025984,Positive
2088,1221883774906126336,Neutral
2089,1221600466594947072,Positive
2090,1221884704669958144,Neutral
2091,1221877503490437120,Neutral
2092,1221882327611203585,Neutral
2093,1221884507500044288,Neutral
2094,1221812025627680768,Positive
2095,1221885040226971648,Positive
2096,1226426899083223046,Neutral
2097,1221882848459808768,Neutral
2098,1221883014218764289,Positive
2099,1221877853014372354,Neutral
2100,1227451224074653696,Neutral
2101,1221882152616452096,Negative
2102,1221883609423937537,Positive
2103,1221882672231993345,Neutral
2104,1227576993186766848,Positive
2105,1226423758749143040,Neutral
2106,1221884255883735043,Neutral
2107,1224587033282256896,Positive
2108,1221862197913104386,Neutral
2109,1221881245195554816,Positive
2110,1221875442619162629,Neutral
2111,1221881567221559297,Neutral
2112,1221880647792373763,Positive
2113,1221880735851843587,Neutral
2114,1226424872915603456,Neutral
2115,1221882235273588736,Neutral
2116,1221884203110891531,Neutral
2117,1221880638233632778,Neutral
2118,1221884194193903616,Neutral
2119,1221883447834226688,Neutral
2120,1221883440435531776,Neutral
2121,1221881135766102018,Neutral
2122,1227320035942764544,Positive
2123,1221574832464310272,Neutral
2124,1221882071804760068,Neutral
2125,1226428413084360704,Neutral
2126,1227326778965975041,Neutral
2127,1221881724310904832,Neutral
2128,1226422865836302336,Neutral
2129,1221882831795826688,Neutral
2130,1221881336639696904,Neutral
2131,1221880460613124102,Negative
2132,1221883815548899331,Neutral
2133,1221880750833905665,Neutral
2134,1221880476950024194,Neutral
2135,1227452753418620928,Positive
2136,1221858235537403906,Neutral
2137,1221884226322214912,Neutral
2138,1221882992651579392,Negative
2139,1221881054547542016,Positive
2140,1224586528145408000,Neutral
2141,1221884841433669639,Neutral
2142,1221882523938103296,Neutral
2143,1221881453790793734,Neutral
2144,1221882501918003203,Positive
2145,1221881913746567173,Neutral
2146,1221882452165173254,Positive
2147,1221881199255334913,Neutral
2148,1221880867984900097,Neutral
2149,1227326855654580225,Positive
2150,1221882126523686912,Neutral
2151,1221884973071904768,Negative
2152,1221880791099170816,Neutral
2153,1221883868409729024,Negative
2154,1221884966121934848,Neutral
2155,1221881041704583170,Neutral
2156,1221883439462391814,Negative
2157,1221882420166787078,Positive
2158,1221883941210247169,Neutral
2159,1221881215076196352,Neutral
2160,1221882318912212992,Negative
2161,1221884368106532864,Negative
2162,1221883560250019840,Neutral
2163,1221881494643388416,Neutral
2164,1226423784078553090,Negative
2165,1221881265034448896,Neutral
2166,1221884411815350272,Neutral
2167,1221870394870812673,Neutral
2168,1221880721020792838,Neutral
2169,1220736120947908608,Neutral
2170,1227321689811320834,Positive
2171,1221881199745994753,Neutral
2172,1221883990547845120,Positive
2173,1226423732144607232,Neutral
2174,1221882289476587521,Neutral
2175,1227452327537336320,Neutral
2176,1221884205895950344,Neutral
2177,1221881436002754561,Neutral
2178,1221825102628753410,Neutral
2179,1221880404870946821,Neutral
2180,1221885178718707729,Neutral
2181,1226420527629307904,Neutral
2182,1226421220775727104,Neutral
2183,1221881031286034433,Negative
2184,1221882891015159810,Neutral
2185,1221883127561359361,Negative
2186,1221880748275314688,Neutral
2187,1221882231670693891,Neutral
2188,1221883984461824001,Neutral
2189,1221883239549358080,Negative
2190,1221882939279134720,Positive
2191,1224982830129864704,Neutral
2192,1221880421736177669,Neutral
2193,1221881031218909184,Neutral
2194,1221761074715922433,Neutral
2195,1221882099596189702,Positive
2196,1221883606366347265,Neutral
2197,1221302395424198656,Positive
2198,1221881187125223424,Positive
2199,1221882973567508481,Positive
2200,1224586266966183936,Negative
2201,1227326759626006531,Positive
2202,1226428189624410115,Negative
2203,1221884825503764484,Neutral
2204,1226417573689991168,Positive
2205,1221881918314242049,Positive
2206,1228686174769885185,Neutral
2207,1221880754982002689,Negative
2208,1226410121976217600,Neutral
2209,1227326785513234433,Neutral
2210,1226419752123453453,Neutral
2211,1227450577879273473,Positive
2212,1221885051962642434,Neutral
2213,1221880545002561536,Neutral
2214,1221880547636588545,Positive
2215,1221884838816501760,Neutral
2216,1221881363181207552,Negative
2217,1224587271766188032,Neutral
2218,1221881327286439942,Positive
2219,1221882549061943296,Neutral
2220,1221881671005417477,Neutral
2221,1221881552239583233,Neutral
2222,1224587264996626432,Neutral
2223,1221880303247151105,Neutral
2224,1221883768660774912,Negative
2225,1228686112899633152,Neutral
2226,1221884235113488384,Neutral
2227,1221883637693583361,Neutral
2228,1221885073634492418,Neutral
2229,1224584051270602752,Negative
2230,1221858691458179074,Neutral
2231,1221881363147689985,Neutral
2232,1221884088350539778,Neutral
2233,1221882340135317505,Neutral
2234,1221882771351724033,Positive
2235,1221881608875188224,Neutral
2236,1221882469298974722,Positive
2237,1227576559269224453,Neutral
2238,1221883425960923137,Neutral
2239,1221882380023189505,Positive
2240,1221884790019850240,Positive
2241,1226406615781453824,Neutral
2242,1221882719438802945,Neutral
2243,1221881163175931905,Neutral
2244,1221882793203990528,Neutral
2245,1221880582747107329,Neutral
2246,1221885274634014726,Neutral
2247,1220469399943073800,Neutral
2248,1221884277337600000,Neutral
2249,1226425036837412866,Neutral
2250,1221884367632576512,Neutral
2251,1221880318266834946,Neutral
2252,1221884348653350921,Neutral
2253,1221881207014612992,Neutral
2254,1221880473544204290,Negative
2255,1220746953895677952,Neutral
2256,1221885060774793217,Negative
2257,1221875940818669568,Neutral
2258,1226423052658970625,Neutral
2259,1221882557048020997,Neutral
2260,1221880846589792258,Neutral
2261,1221882203111657472,Negative
2262,1221884196987244545,Neutral
2263,1221884399245058060,Neutral
2264,1221884310011174915,Neutral
2265,1220557503412477952,Positive
2266,1221793752639070209,Neutral
2267,1221885134737149955,Positive
2268,1221884259897696258,Positive
2269,1223397740476076033,Positive
2270,1223561828707586048,Positive
2271,1220616964692946945,Negative
2272,1221881760222453761,Negative
2273,1221881255643533318,Neutral
2274,1221882030373449729,Negative
2275,1221884897721188362,Positive
2276,1221883335976345600,Positive
2277,1226426062239916032,Negative
2278,1226419371108634630,Neutral
2279,1221883562682658817,Neutral
2280,1223398859247955969,Negative
2281,1221882261991280640,Neutral
2282,1221883398760861696,Neutral
2283,1221884352612663297,Positive
2284,1221885152453963783,Neutral
2285,1221882398381682694,Neutral
2286,1221881417111605248,Negative
2287,1226425527713570816,Neutral
2288,1226426742283345921,Neutral
2289,1221880783616585729,Positive
2290,1227576849120858112,Positive
2291,1221883616755703816,Negative
2292,1221880453705105408,Negative
2293,1221880541403852800,Neutral
2294,1226422569194151936,Neutral
2295,1221883332780351499,Neutral
2296,1221880396037722112,Negative
2297,1221882693371285507,Neutral
2298,1221880466481074179,Neutral
2299,1221883857370255361,Neutral
2300,1226407948735459329,Neutral
2301,1221884863848034304,Neutral
2302,1221884100262363136,Negative
2303,1219690026910519296,Neutral
2304,1227576673157120002,Negative
2305,1221883591031971840,Neutral
2306,1221885273086267392,Neutral
2307,1220973825912987648,Neutral
2308,1221882747553308674,Positive
2309,1221882273756262403,Neutral
2310,1221881329362579458,Neutral
2311,1221882904470597632,Positive
2312,1221883794346717185,Neutral
2313,1221884232554991616,Positive
2314,1221884821405929474,Neutral
2315,1221884335382548480,Negative
2316,1221881643541069825,Neutral
2317,1221884730150473728,Negative
2318,1221884652736126976,Positive
2319,1224586376710172672,Positive
2320,1227451540245532672,Neutral
2321,1221883657192984577,Neutral
2322,1221881496870494210,Negative
2323,1221838830212435969,Positive
2324,1227451891061227520,Neutral
2325,1221883534966710273,Positive
2326,1221884231519023105,Neutral
2327,1221884981154385920,Neutral
2328,1221880422193340416,Neutral
2329,1221880287342272512,Neutral
2330,1221881311864020994,Negative
2331,1221876338686156807,Neutral
2332,1226418206237130752,Positive
2333,1221881624524095488,Positive
2334,1221884437534855168,Positive
2335,1221881414762815488,Positive
2336,1221883783613505537,Neutral
2337,1221881465648156675,Positive
2338,1221882209885458432,Neutral
2339,1221869901121454082,Neutral
2340,1221885241947840513,Neutral
2341,1226419490780377089,Neutral
2342,1221883239729696768,Neutral
2343,1221882405524508674,Neutral
2344,1227576504122593286,Neutral
2345,1221882303087042563,Neutral
2346,1221883047928369152,Neutral
2347,1221880712950898689,Neutral
2348,1223395861935292416,Neutral
2349,1221880993746952193,Neutral
2350,1226425165673836545,Positive
2351,1221882658101387266,Neutral
2352,1221883637282607105,Positive
2353,1221881367723749376,Positive
2354,1221880722362978306,Neutral
2355,1221883319773794309,Neutral
2356,1221882141568569344,Positive
2357,1221880954857381889,Neutral
2358,1221882574211112966,Neutral
2359,1221882768579231751,Neutral
2360,1221881663178731520,Positive
2361,1226419044699512832,Neutral
2362,1221880901870723073,Negative
2363,1221883121873883136,Positive
2364,1221881915810164736,Negative
2365,1221881740102225920,Neutral
2366,1221885146996998144,Positive
2367,1221884338243022850,Neutral
2368,1221881681822584833,Positive
2369,1226422963060330497,Negative
2370,1221884870663852038,Neutral
2371,1221884843618906118,Neutral
2372,1221884629210234880,Neutral
2373,1221885273585352707,Neutral
2374,1221881887498604546,Neutral
2375,1221880919243575296,Positive
2376,1221881585068318723,Neutral
2377,1221881057848561664,Neutral
2378,1221881861145755650,Positive
2379,1221883351533019136,Neutral
2380,1221884273701113863,Neutral
2381,1221881819588677632,Neutral
2382,1221884751637897217,Positive
2383,1221881258365652992,Neutral
2384,1221844275236941826,Neutral
2385,1226423235308331008,Neutral
2386,1221881732284198912,Neutral
2387,1221883506273460226,Neutral
2388,1221881092501798914,Negative
2389,1221884568640331777,Negative
2390,1221884670893268992,Positive
2391,1221884227911811073,Neutral
2392,1224587061363200001,Negative
2393,1221883716487864320,Neutral
2394,1221880592171765760,Neutral
2395,1221883363566460928,Positive
2396,1221880688405811201,Positive
2397,1221880533229109248,Neutral
2398,1221884142297763842,Positive
2399,1221881620057247746,Neutral
2400,1221884478387294208,Negative
2401,1221883192040402944,Negative
2402,1221657057415385088,Negative
2403,1221880354509926402,Neutral
2404,1226406822766051329,Neutral
2405,1214034690522398720,Neutral
2406,1221856142046961666,Neutral
2407,1221882830810157057,Negative
2408,1221881839415066624,Neutral
2409,1221882432544296961,Neutral
2410,1221879018590478336,Neutral
2411,1228685966434586624,Neutral
2412,1221882454006534149,Negative
2413,1221884480627073024,Neutral
2414,1221881182582988801,Positive
2415,1221764025933094913,Neutral
2416,1221881728115126273,Neutral
2417,1221882386679504896,Negative
2418,1221885156191023106,Neutral
2419,1221882109268197378,Neutral
2420,1221880788033200130,Neutral
2421,1227452385183911936,Neutral
2422,1221881513693908994,Neutral
2423,1221883956892749826,Negative
2424,1221880644537483264,Neutral
2425,1226427863722844160,Negative
2426,1221884652299915264,Negative
2427,1221883089976164352,Neutral
2428,1221881300761616384,Negative
2429,1221884109745729536,Positive
2430,1221883720996741120,Neutral
2431,1226409706131984385,Negative
2432,1221883791976947714,Negative
2433,1226422390525177856,Neutral
2434,1221883373284679680,Neutral
2435,1221882190159601669,Neutral
2436,1223396127044722688,Negative
2437,1221881465752969219,Neutral
2438,1221883417949851651,Neutral
